,longitude,latitude,Hour
810176,7.64122,45.08302,3
810177,7.63657,45.04802,3
810178,7.67439,45.07951,3
810179,7.67236,45.09053,3
810180,7.70426,45.08679,3
810181,7.67219,45.05888,3
810182,7.65343,45.05827,3
810183,7.62931,45.01783,3
810184,7.69482,45.08723,3
810185,7.64351,45.06548,3
810186,7.68061,45.07758,3
810187,7.65628,45.05381,3
810188,7.65304,45.07686,3
810189,7.66365,45.07963,3
810190,7.61582,45.07012,3
810191,7.62907,45.0491,3
810192,7.64403,45.06746,4
810193,7.62898,45.03714,4
810194,7.67537,45.06532,4
810195,7.64914,45.06715,4
810196,7.70822,45.06999,4
810197,7.62965,45.04642,4
810198,7.61381,45.07452,4
810199,7.66154,45.05842,4
810200,7.63586,45.08346,4
810201,7.60721,45.07417,4
810202,7.63254,45.01865,4
810203,7.65319,45.10767,4
810204,7.66496,45.09888,4
810205,7.65526,45.03103,4
810206,7.69642,45.06936,4
810207,7.703,45.08593,4
810208,7.62961,45.05,4
810209,7.61521,45.06912,4
810210,7.70218,45.08671,4
810211,7.703,45.08593,4
810212,7.64235,45.02455,4
810213,7.65319,45.10767,4
810214,7.70218,45.08671,4
810215,7.6435,45.18843,4
810216,7.6352,45.05136,4
810217,7.66962,45.05872,4
810218,7.64984,45.06329,4
810219,7.61348,45.07344,4
810220,7.67314,45.05667,4
810221,7.65992,45.05789,4
810222,7.66615,45.08329,4
810223,7.64676,45.06864,4
810224,7.65635,45.05395,5
810225,7.67133,45.08364,5
810226,7.703,45.08593,5
810227,7.66263,45.05159,5
810228,7.67112,45.04499,5
810229,7.65319,45.10767,5
810230,7.70073,45.06823,5
810231,7.69461,45.07664,5
810232,7.65202,45.02479,5
810233,7.69702,45.07616,5
810234,7.67746,45.09919,5
810235,7.70038,45.0623,5
810236,7.69228,45.0538,5
810237,7.66425,45.04514,5
810238,7.66203,45.08375,5
810239,7.67271,45.04312,5
810240,7.69589,45.06703,5
810241,7.69228,45.0538,5
810242,7.68846,45.08946,5
810243,7.67947,45.06192,5
810244,7.70263,45.10497,5
810245,7.68009,45.03462,5
810246,7.62074,45.01926,5
810247,7.65483,45.09185,5
810248,7.6435,45.18843,5
810249,7.67457,45.06229,5
810250,7.6993,45.0913,5
810251,7.67985,45.06328,5
810252,7.64807,45.0533,5
810253,7.67457,45.06229,5
810254,7.63303,45.07893,5
810255,7.6551,45.04196,5
810256,7.68177,45.10258,5
810257,7.67777,45.07498,5
810258,7.67515,45.09019,5
810259,7.66629,45.07108,5
810260,7.6435,45.18843,5
810261,7.63118,45.05369,5
812790,7.65479,45.0401,0
812791,7.67096,45.06004,0
812792,7.66253,45.0511,0
812793,7.65982,45.07834,0
812794,7.71379,45.07299,0
812795,7.63673,45.05346,0
812796,7.67938,45.08539,0
812797,7.65436,45.07591,0
812798,7.6983,45.07367,0
812799,7.66384,45.07958,0
812800,7.64997,45.0654,0
812801,7.68946,45.09255,0
812802,7.68748,45.06636,0
812803,7.64795,45.06476,0
812804,7.69792,45.07012,0
812805,7.64113,45.0828,0
812806,7.64745,45.06753,0
812807,7.66439,45.08164,0
812808,7.61026,45.07155,0
812809,7.69213,45.06194,0
812810,7.64795,45.06476,0
812811,7.64422,45.05822,0
812812,7.66306,45.07455,0
812813,7.65765,45.08779,0
812814,7.66956,45.07496,0
812815,7.64216,45.05634,0
812816,7.62282,45.03676,0
812817,7.71001,45.06944,0
812818,7.68299,45.08391,0
812819,7.64595,45.06073,0
812820,7.63379,45.06794,0
812821,7.65893,45.08252,0
812822,7.63404,45.01755,0
812823,7.68491,45.05459,0
812824,7.66148,45.04736,0
812825,7.7013,45.07473,0
812826,7.69273,45.07125,0
812827,7.68479,45.05968,0
812828,7.66951,45.07716,0
812829,7.64332,45.02917,0
812830,7.64413,45.08266,0
812831,7.64878,45.10785,0
812832,7.66265,45.05815,0
812833,7.6589,45.06128,0
812834,7.69474,45.07291,0
812835,7.64679,45.05034,0
812836,7.62426,45.02093,0
812837,7.63922,45.06888,0
812838,7.62014,45.03914,0
812839,7.63403,45.07386,0
812840,7.68946,45.06448,0
812841,7.67861,45.05649,0
812842,7.6281,45.06143,0
812843,7.65058,45.04568,0
812844,7.68547,45.05886,0
812845,7.68388,45.06856,0
812846,7.70019,45.06322,0
812847,7.65393,45.05977,0
812848,7.68748,45.06636,0
812849,7.69992,45.06225,0
812850,7.70233,45.06186,0
812851,7.63748,45.04005,0
812852,7.69202,45.09656,0
812853,7.68346,45.08727,0
812854,7.68519,45.06242,0
812855,7.68251,45.04999,0
812856,7.69364,45.08975,0
812857,7.65695,45.06811,0
812858,7.66632,45.08549,0
812859,7.69108,45.0628,0
812860,7.66656,45.07783,0
812861,7.67933,45.06171,0
812862,7.64219,45.06567,0
812863,7.66644,45.02948,0
812864,7.66244,45.04497,0
812865,7.67942,45.06189,0
812866,7.65101,45.06046,0
812867,7.64546,45.06033,0
812868,7.61413,45.07043,0
812869,7.66223,45.05817,0
812870,7.64704,45.04383,0
812871,7.68388,45.06856,0
812872,7.69388,45.10205,0
812873,7.67775,45.05357,0
812874,7.63848,45.06942,0
812875,7.63961,45.06615,0
812876,7.62362,45.07685,0
812877,7.69608,45.08626,0
812878,7.64142,45.10137,0
812879,7.6104,45.0714,0
812880,7.62781,45.04392,0
812881,7.65603,45.05936,0
812882,7.63674,45.04822,0
812883,7.67861,45.05649,0
812884,7.63108,45.03887,0
812885,7.6773,45.07146,0
812886,7.66392,45.07328,0
812887,7.67112,45.05737,0
812888,7.68176,45.0831,0
812889,7.67302,45.06022,0
812890,7.66348,45.07504,0
812891,7.64892,45.04815,0
812892,7.6703,45.03976,0
812893,7.69789,45.05834,0
812894,7.6585,45.06014,0
812895,7.61182,45.07138,0
812896,7.63995,45.04045,0
812897,7.69295,45.06367,0
812898,7.6969,45.06164,0
812899,7.65636,45.06801,0
812900,7.68178,45.04473,0
812901,7.67302,45.06022,0
812902,7.69295,45.06367,0
812903,7.65483,45.06689,0
812904,7.67302,45.06022,0
812905,7.654,45.05902,0
812906,7.63177,45.04342,0
812907,7.67477,45.0813,0
812908,7.66125,45.04746,0
812909,7.72269,45.07629,0
812910,7.65046,45.04571,1
812911,7.65092,45.05719,1
812912,7.6519,45.06203,1
812913,7.64609,45.06062,1
812914,7.64892,45.04815,1
812915,7.67555,45.09348,1
812916,7.66058,45.05654,1
812917,7.7098,45.06618,1
812918,7.6601,45.05913,1
812919,7.65336,45.06437,1
812920,7.67715,45.05412,1
812921,7.67017,45.07825,1
812922,7.68874,45.06908,1
812923,7.67904,45.04632,1
812924,7.7059,45.09604,1
812925,7.65971,45.10283,1
812926,7.64205,45.0635,1
812927,7.69061,45.0835,1
812928,7.65964,45.08098,1
812929,7.6844,45.0564,1
812930,7.68667,45.08985,1
812931,7.65484,45.06277,1
812932,7.64589,45.06842,1
812933,7.67454,45.05132,1
812934,7.65696,45.08972,1
812935,7.67135,45.06246,1
812936,7.68251,45.04999,1
812937,7.63568,45.03703,1
812938,7.6557,45.07929,1
812939,7.64878,45.10785,1
812940,7.65428,45.03476,1
812941,7.67142,45.0371,1
812942,7.64878,45.10785,1
812943,7.65428,45.03476,1
812944,7.65207,45.06474,1
812945,7.64037,45.07204,1
812946,7.67011,45.09503,1
812947,7.64878,45.10785,1
812948,7.70688,45.07015,1
812949,7.64422,45.05822,1
812950,7.65207,45.06474,1
812951,7.6628,45.07142,1
812952,7.66524,45.01736,1
812953,7.70254,45.06843,1
812954,7.68055,45.05807,1
812955,7.65128,45.06392,1
812956,7.67924,45.06112,1
812957,7.66954,45.10142,1
812958,7.6849,45.07732,1
812959,7.63999,45.05179,1
812960,7.71491,45.09205,1
812961,7.68818,45.06001,1
812962,7.67531,45.06208,1
812963,7.6468,45.06397,1
812964,7.71702,45.0945,1
812965,7.63493,45.08356,1
812966,7.71489,45.09206,1
812967,7.61471,45.06639,1
812968,7.68055,45.05807,1
812969,7.7098,45.06618,1
812970,7.64193,45.07741,1
812971,7.65451,45.03541,1
812972,7.65128,45.0193,1
812973,7.64262,45.06744,1
812974,7.68351,45.05826,1
812975,7.66555,45.02437,1
812976,7.65504,45.0627,1
812977,7.65718,45.05493,1
812978,7.67135,45.06246,1
812979,7.71382,45.07293,1
812980,7.65911,45.05764,1
812981,7.70525,45.08688,1
812982,7.64182,45.07314,1
812983,7.68067,45.07736,1
812984,7.66558,45.08454,1
812985,7.67508,45.07491,1
812986,7.6456,45.06832,1
812987,7.65778,45.10904,1
812988,7.71217,45.07284,1
812989,7.66944,45.07598,1
812990,7.67363,45.0593,1
812991,7.65486,45.07362,1
812992,7.65349,45.03965,1
812993,7.70286,45.06343,1
812994,7.67682,45.05205,1
812995,7.67276,45.04678,1
812996,7.65518,45.0596,1
812997,7.67525,45.06207,1
812998,7.7038,45.06383,1
812999,7.68084,45.0506,1
813000,7.66692,45.08438,1
813001,7.67622,45.07377,1
813002,7.65203,45.06939,1
813003,7.65222,45.08138,1
813004,7.67448,45.08638,1
813005,7.64985,45.07505,1
813006,7.65867,45.09754,1
813007,7.65602,45.02693,1
813008,7.65965,45.05775,1
813009,7.68434,45.07766,1
813010,7.66251,45.02016,1
813011,7.6614,45.08164,1
813012,7.63302,45.08297,1
813013,7.64079,45.04774,1
813014,7.65602,45.02693,1
813015,7.65915,45.02277,1
813016,7.65692,45.06172,1
813017,7.64555,45.05558,1
813018,7.67368,45.09147,1
813019,7.70341,45.06049,2
813020,7.65844,45.07987,2
813021,7.64926,45.072,2
813022,7.71101,45.07261,2
813023,7.64878,45.10785,2
813024,7.68062,45.05705,2
813025,7.69004,45.06646,2
813026,7.67323,45.09508,2
813027,7.71304,45.09571,2
813028,7.67853,45.09265,2
813029,7.68067,45.07736,2
813030,7.63126,45.07567,2
813031,7.64048,45.03558,2
813032,7.67519,45.04207,2
813033,7.67853,45.09265,2
813034,7.67898,45.08522,2
813035,7.65002,45.06744,2
813036,7.65985,45.08998,2
813037,7.66816,45.05596,2
813038,7.6833,45.04262,2
813039,7.67932,45.0512,2
813040,7.67747,45.05012,2
813041,7.72331,45.07186,2
813042,7.69616,45.07879,2
813043,7.68084,45.0506,2
813044,7.6833,45.04262,2
813045,7.67363,45.0593,2
813046,7.67905,45.09565,2
813047,7.62136,45.01621,2
813048,7.67526,45.09575,2
813049,7.65085,45.0706,2
813050,7.61281,45.02103,2
813051,7.66317,45.04449,2
813052,7.69596,45.06861,2
813053,7.67747,45.05012,2
813054,7.66815,45.10201,2
813055,7.67402,45.06267,2
813056,7.68434,45.07766,2
813057,7.67625,45.06987,2
813058,7.71194,45.07072,2
813059,7.65617,45.03328,2
813060,7.67932,45.0512,2
813061,7.63809,45.07546,2
813062,7.67747,45.05012,2
813063,7.66226,45.04642,2
813064,7.67359,45.04876,2
813065,7.67941,45.09097,2
813066,7.64182,45.05922,2
813067,7.64816,45.07724,2
813068,7.65849,45.05688,2
813069,7.66984,45.04661,2
813070,7.67596,45.04248,2
813071,7.66556,45.06666,2
813072,7.65222,45.07966,2
813073,7.63831,45.06987,2
813074,7.64132,45.02877,2
813075,7.68065,45.07735,2
813076,7.66703,45.1012,2
813077,7.6536,45.07019,2
813078,7.66556,45.06666,2
813079,7.69616,45.07879,2
813080,7.69962,45.07723,2
813081,7.68065,45.07735,2
813082,7.65222,45.07966,2
813083,7.63831,45.06987,2
813084,7.64132,45.02877,2
813085,7.62507,45.06206,2
813086,7.65209,45.06527,2
813087,7.67442,45.05195,2
813088,7.64878,45.10785,2
813089,7.71206,45.06379,2
813090,7.67359,45.04876,2
813091,7.65208,45.06847,2
813092,7.65414,45.07089,2
813093,7.636,45.07617,2
813094,7.63607,45.07231,2
813095,7.67103,45.04255,2
813096,7.65505,45.06968,2
813097,7.66825,45.07725,3
813098,7.65725,45.06178,3
813099,7.68434,45.07766,3
813100,7.61031,45.07432,3
813101,7.65113,45.07197,3
813102,7.66703,45.1012,3
813103,7.66998,45.05569,3
813104,7.64888,45.04066,3
813105,7.65821,45.05513,3
813106,7.65859,45.03637,3
813107,7.66592,45.07881,3
813108,7.67204,45.06348,3
813109,7.69962,45.07723,3
813110,7.65228,45.06188,3
813111,7.67761,45.07479,3
813112,7.66514,45.05762,3
813113,7.69085,45.09685,3
813114,7.69754,45.06167,3
813115,7.68981,45.059,3
813116,7.68354,45.04585,3
813117,7.67938,45.05128,3
813118,7.65602,45.02693,3
813119,7.65849,45.06173,3
813120,7.65451,45.08318,3
813121,7.63078,45.06549,3
813122,7.66943,45.07603,3
813123,7.63229,45.01875,3
813124,7.66006,45.05841,3
813125,7.65295,45.06429,3
813126,7.64777,45.08306,3
813127,7.67936,45.0911,3
813128,7.66514,45.05762,3
813129,7.65288,45.0823,3
813130,7.65992,45.05271,3
813131,7.66471,45.0172,3
813132,7.64878,45.10785,3
813133,7.68354,45.04585,3
813134,7.6772,45.09984,3
813135,7.65243,45.04825,3
813136,7.64957,45.06577,3
813137,7.63213,45.08121,3
813138,7.6758,45.0846,3
813139,7.6717,45.04725,3
813140,7.65717,45.04213,3
813141,7.64536,45.03544,4
813142,7.64299,45.06451,4
813143,7.64545,45.08103,4
813144,7.68354,45.04585,4
813145,7.63929,45.03789,4
813146,7.67872,45.05671,4
813147,7.61365,45.07338,4
813148,7.66943,45.07603,4
813149,7.67532,45.07783,4
813150,7.69061,45.0835,4
813151,7.65182,45.06249,4
813152,7.6758,45.06123,4
813153,7.67934,45.10464,4
813154,7.6577,45.07228,4
813155,7.64172,45.05875,4
813156,7.67757,45.05349,4
813157,7.65657,45.05583,4
813158,7.67532,45.07783,4
813159,7.64878,45.10785,4
813160,7.68712,45.08044,4
813161,7.63159,45.06929,4
813162,7.67757,45.05349,4
813163,7.67719,45.09585,4
813164,7.66145,45.08383,4
813165,7.6519,45.06203,4
813166,7.67719,45.09585,4
813167,7.69061,45.0835,4
813168,7.66699,45.0714,4
813169,7.62767,45.0486,4
813170,7.65497,45.06882,4
813171,7.65434,45.07067,4
813172,7.65434,45.07067,5
813173,7.63943,45.0814,5
813174,7.65041,45.06884,5
813175,7.66387,45.044,5
813176,7.67896,45.10371,5
813177,7.63838,45.0834,5
813178,7.66741,45.06938,5
813179,7.6503,45.07683,5
813180,7.62111,45.01638,5
813181,7.66442,45.09745,5
813182,7.65033,45.07701,5
813183,7.67189,45.08089,5
813184,7.65222,45.07966,5
813185,7.69327,45.07143,5
813186,7.6435,45.18843,5
813187,7.67199,45.03377,5
813188,7.64878,45.10785,5
813189,7.64075,45.06822,5
813190,7.6695,45.05854,5
813191,7.66188,45.05695,5
813192,7.67953,45.06191,5
813193,7.67936,45.0911,5
813194,7.67941,45.09097,5
813195,7.67936,45.0911,5
813196,7.6801,45.03463,5
813197,7.68712,45.08044,5
813198,7.63586,45.06361,5
813199,7.66744,45.0744,5
813200,7.6753,45.06414,5
813201,7.68346,45.08727,5
813202,7.67196,45.05561,5
813203,7.65992,45.05271,5
813204,7.66447,45.04867,5
813205,7.69613,45.05596,5
815117,7.65197,45.06768,0
815118,7.67593,45.07561,0
815119,7.63232,45.06742,0
815120,7.70669,45.07002,0
815121,7.67774,45.05044,0
815122,7.67871,45.0582,0
815123,7.6913,45.08277,0
815124,7.68276,45.07428,0
815125,7.65575,45.05462,0
815126,7.65913,45.07933,0
815127,7.64869,45.05572,0
815128,7.65212,45.07602,0
815129,7.65051,45.07313,0
815130,7.65221,45.0511,0
815131,7.65408,45.03453,0
815132,7.68276,45.07428,0
815133,7.65333,45.05639,0
815134,7.64878,45.10785,0
815135,7.63732,45.03868,0
815136,7.68311,45.08386,0
815137,7.64304,45.06966,0
815138,7.65954,45.05564,0
815139,7.68744,45.06987,0
815140,7.71648,45.07337,0
815141,7.69255,45.09419,0
815142,7.62317,45.06873,0
815143,7.64976,45.05693,0
815144,7.67581,45.05474,0
815145,7.66231,45.07292,0
815146,7.67293,45.03528,0
815147,7.6761,45.04333,0
815148,7.64424,45.04981,0
815149,7.71311,45.0952,0
815150,7.69745,45.07048,0
815151,7.67739,45.08528,0
815152,7.67731,45.07731,0
815153,7.65264,45.062,0
815154,7.6556,45.06374,0
815155,7.71623,45.09396,0
815156,7.64736,45.06533,0
815157,7.64431,45.0343,0
815158,7.67628,45.07382,0
815159,7.67007,45.09502,0
815160,7.64103,45.06809,0
815161,7.64717,45.04105,0
815162,7.67774,45.05044,0
815163,7.65019,45.06732,0
815164,7.64255,45.03449,0
815165,7.65609,45.06741,0
815166,7.69426,45.07085,0
815167,7.65115,45.0559,0
815168,7.63832,45.04448,0
815169,7.63675,45.07233,0
815170,7.6451,45.04117,0
815171,7.65739,45.08367,0
815172,7.66231,45.07292,0
815173,7.67018,45.06859,0
815174,7.64588,45.06942,0
815175,7.6415,45.08333,0
815176,7.69208,45.0683,0
815177,7.66243,45.05761,0
815178,7.67001,45.05365,0
815179,7.65077,45.04597,0
815180,7.64165,45.04564,0
815181,7.61892,45.07292,0
815182,7.6343,45.07668,0
815183,7.64878,45.10785,1
815184,7.64846,45.04591,1
815185,7.67952,45.04737,1
815186,7.71304,45.06415,1
815187,7.69891,45.06959,1
815188,7.67314,45.05917,1
815189,7.66772,45.07665,1
815190,7.60803,45.07123,1
815191,7.69063,45.06095,1
815192,7.66375,45.05774,1
815193,7.67582,45.04873,1
815194,7.66935,45.09403,1
815195,7.70481,45.0945,1
815196,7.69208,45.0683,1
815197,7.66968,45.08084,1
815198,7.64169,45.03549,1
815199,7.62553,45.03996,1
815200,7.63397,45.01741,1
815201,7.66288,45.01721,1
815202,7.64144,45.10139,1
815203,7.67774,45.05044,1
815204,7.6623,45.08233,1
815205,7.66079,45.05677,1
815206,7.65669,45.06556,1
815207,7.6531,45.05103,1
815208,7.68768,45.07996,1
815209,7.71971,45.07605,1
815210,7.64328,45.06452,1
815211,7.67177,45.05491,1
815212,7.69629,45.07777,1
815213,7.66654,45.08051,1
815214,7.65408,45.03453,1
815215,7.67774,45.05044,1
815216,7.66654,45.08051,1
815217,7.71915,45.06687,1
815218,7.64878,45.10785,1
815219,7.66924,45.0411,1
815220,7.6458,45.04633,1
815221,7.69413,45.05708,1
815222,7.66118,45.05859,1
815223,7.68165,45.03778,1
815224,7.67315,45.03137,1
815225,7.6539,45.03438,1
815226,7.64615,45.0689,2
815227,7.69072,45.06566,2
815228,7.64491,45.01859,2
815229,7.69767,45.09919,2
815230,7.69767,45.09919,2
815231,7.67532,45.04679,2
815232,7.68674,45.06709,2
815233,7.68681,45.07987,2
815234,7.65415,45.05367,2
815235,7.67497,45.09017,2
815236,7.63213,45.07806,2
815237,7.63215,45.01867,2
815238,7.65064,45.0367,2
815239,7.7076,45.0733,2
815240,7.63945,45.02601,2
815241,7.64342,45.05585,2
815242,7.64372,45.0653,2
815243,7.64878,45.10785,2
815244,7.67525,45.07759,2
815245,7.66926,45.07614,2
815246,7.61771,45.07171,2
815247,7.62114,45.06455,2
815248,7.66052,45.05971,2
815249,7.61419,45.06974,2
815250,7.65511,45.0222,2
815251,7.71575,45.07381,2
815252,7.6752,45.05314,2
815253,7.66233,45.02417,2
815254,7.63181,45.04627,3
815255,7.67532,45.04679,3
815256,7.6336,45.07671,3
815257,7.64234,45.07449,3
815258,7.67239,45.0904,3
815259,7.6326,45.08262,3
815260,7.65181,45.05834,3
815261,7.64859,45.03157,3
815262,7.63243,45.0186,3
815263,7.64878,45.10785,3
815264,7.65582,45.10501,3
815265,7.66898,45.05151,3
815266,7.6717,45.09068,3
815267,7.67838,45.05435,3
815268,7.65484,45.09183,3
815269,7.6631,45.04346,3
815270,7.6717,45.09068,3
815271,7.69629,45.07777,3
815272,7.6631,45.04346,3
815273,7.68046,45.07764,4
815274,7.6435,45.18843,4
815275,7.67327,45.08138,4
815276,7.66135,45.07115,4
815277,7.6435,45.18843,4
815278,7.64878,45.10785,4
815279,7.67518,45.08189,4
815280,7.67518,45.08189,4
815281,7.6435,45.18843,4
815282,7.67703,45.09693,4
815283,7.67938,45.06176,4
815284,7.67016,45.04312,4
815285,7.67632,45.04819,4
815286,7.68246,45.09327,4
815287,7.6435,45.18843,4
815288,7.6435,45.18843,5
815289,7.64878,45.10785,5
815290,7.65289,45.03248,5
815291,7.61771,45.07171,5
815292,7.67912,45.06149,5
815293,7.6141,45.07112,5
815294,7.63294,45.03309,5
815295,7.6435,45.18843,5
815296,7.64169,45.03549,5
815297,7.67679,45.06261,5
815298,7.64255,45.03449,5
815299,7.67938,45.06176,5
815300,7.65234,45.09893,5
815301,7.63853,45.03836,5
815302,7.66793,45.07275,5
815303,7.68267,45.04673,5
815304,7.67264,45.03916,5
815305,7.67497,45.09017,5
815306,7.63944,45.04708,5
815307,7.63945,45.02601,5
815308,7.67571,45.06053,5
815309,7.67584,45.06054,5
815310,7.66905,45.0742,5
818678,7.65721,45.05494,0
818679,7.62481,45.06232,0
818680,7.72255,45.06689,0
818681,7.70046,45.06803,0
818682,7.68786,45.0616,0
818683,7.67152,45.06079,0
818684,7.67402,45.04298,0
818685,7.68096,45.09419,0
818686,7.68532,45.08929,0
818687,7.6536,45.05843,0
818688,7.7047,45.09703,0
818689,7.65637,45.05544,0
818690,7.6385,45.06943,0
818691,7.64225,45.06211,0
818692,7.64099,45.04057,0
818693,7.63578,45.03899,0
818694,7.6747,45.10222,0
818695,7.62416,45.04123,0
818696,7.64475,45.10841,0
818697,7.67129,45.10508,0
818698,7.68056,45.08306,0
818699,7.67774,45.09973,0
818700,7.6435,45.18843,0
818701,7.7096,45.09067,0
818702,7.69456,45.09358,0
818703,7.63405,45.07387,0
818704,7.62951,45.0463,0
818705,7.66928,45.06021,0
818706,7.70046,45.06803,0
818707,7.64357,45.06023,0
818708,7.67936,45.05626,0
818709,7.63311,45.06966,0
818710,7.69727,45.08873,0
818711,7.67243,45.04572,0
818712,7.65398,45.03623,0
818713,7.71007,45.07056,0
818714,7.68635,45.07864,0
818715,7.66407,45.01715,0
818716,7.69616,45.07773,0
818717,7.68097,45.06602,0
818718,7.65236,45.062,0
818719,7.67033,45.08097,0
818720,7.64334,45.10083,0
818721,7.70133,45.06199,0
818722,7.70202,45.07114,0
818723,7.68839,45.09389,0
818724,7.67033,45.08097,0
818725,7.70024,45.10514,0
818726,7.64357,45.06023,0
818727,7.69261,45.0893,0
818728,7.62759,45.04923,0
818729,7.71523,45.09469,0
818730,7.61365,45.07263,0
818731,7.64334,45.10083,0
818732,7.63648,45.08065,0
818733,7.64709,45.02728,0
818734,7.69868,45.06805,0
818735,7.63032,45.07523,0
818736,7.66757,45.10188,0
818737,7.64225,45.06211,0
818738,7.64197,45.06181,0
818739,7.7,45.09018,0
818740,7.61213,45.07067,0
818741,7.66757,45.10188,0
818742,7.66223,45.02419,0
818743,7.66372,45.01707,0
818744,7.64225,45.06211,0
818745,7.67479,45.10275,0
818746,7.70417,45.06404,0
818747,7.71321,45.07586,0
818748,7.69453,45.10329,0
818749,7.64108,45.05881,0
818750,7.63738,45.06284,0
818751,7.68635,45.07864,0
818752,7.68554,45.07704,0
818753,7.62458,45.02117,0
818754,7.71007,45.07056,0
818755,7.66281,45.04719,0
818756,7.67936,45.05626,0
818757,7.67019,45.03983,0
818758,7.68413,45.07791,0
818759,7.6627,45.05832,0
818760,7.70062,45.08892,0
818761,7.67024,45.09183,0
818762,7.69698,45.06984,0
818763,7.66269,45.071,0
818764,7.67802,45.04461,0
818765,7.6742,45.09965,0
818766,7.68562,45.0822,0
818767,7.65627,45.1103,0
818768,7.64691,45.06857,0
818769,7.69174,45.06,0
818770,7.62512,45.0742,0
818771,7.6794,45.03706,0
818772,7.63911,45.10725,0
818773,7.6751,45.07981,0
818774,7.70136,45.06313,0
818775,7.69281,45.08749,0
818776,7.64925,45.07205,0
818777,7.63802,45.04025,0
818778,7.64608,45.07576,0
818779,7.67056,45.06902,0
818780,7.63947,45.0657,0
818781,7.64823,45.11062,0
818782,7.66457,45.01726,0
818783,7.70046,45.06803,0
818784,7.64854,45.07746,0
818785,7.63586,45.07622,0
818786,7.68045,45.07033,0
818787,7.67745,45.08581,0
818788,7.6775,45.10164,0
818789,7.67425,45.05123,0
818790,7.69698,45.06984,0
818791,7.71771,45.07369,0
818792,7.63779,45.03857,0
818793,7.69609,45.07918,0
818794,7.66334,45.04898,0
818795,7.65112,45.03518,0
818796,7.67743,45.04406,0
818797,7.67749,45.0688,0
818798,7.65036,45.04538,0
818799,7.69316,45.06318,0
818800,7.64626,45.02241,0
818801,7.69316,45.06318,0
818802,7.67205,45.06348,0
818803,7.63847,45.10586,0
818804,7.62496,45.01398,0
818805,7.64475,45.10841,0
818806,7.66182,45.04628,0
818807,7.6772,45.04964,0
818808,7.67827,45.05377,0
818809,7.63586,45.07622,0
818810,7.61029,45.07043,0
818811,7.67193,45.04437,0
818812,7.67129,45.10508,1
818813,7.63822,45.07545,1
818814,7.6736,45.09284,1
818815,7.67442,45.08641,1
818816,7.63802,45.04025,1
818817,7.64156,45.05262,1
818818,7.63771,45.06685,1
818819,7.64853,45.06195,1
818820,7.69941,45.07134,1
818821,7.69957,45.07124,1
818822,7.66353,45.06883,1
818823,7.66703,45.06968,1
818824,7.65348,45.02789,1
818825,7.66372,45.06903,1
818826,7.66381,45.06917,1
818827,7.65179,45.02974,1
818828,7.67129,45.10508,1
818829,7.66487,45.01778,1
818830,7.65179,45.02974,1
818831,7.66675,45.02092,1
818832,7.66728,45.07418,1
818833,7.62093,45.07358,1
818834,7.64823,45.11062,1
818835,7.66478,45.07308,1
818836,7.65382,45.09861,1
818837,7.67969,45.04434,1
818838,7.63027,45.04574,1
818839,7.62107,45.01925,1
818840,7.67729,45.07759,1
818841,7.69957,45.07124,1
818842,7.61029,45.07043,1
818843,7.63697,45.05064,1
818844,7.65919,45.10785,1
818845,7.65036,45.04538,1
818846,7.62664,45.03831,1
818847,7.65637,45.06798,1
818848,7.65574,45.11059,1
818849,7.65587,45.03559,1
818850,7.62815,45.0501,1
818851,7.67414,45.05034,1
818852,7.67241,45.03831,1
818853,7.6563,45.03316,1
818854,7.66573,45.05777,1
818855,7.66031,45.07141,1
818856,7.65637,45.06798,1
818857,7.6505,45.04582,1
818858,7.6536,45.05843,1
818859,7.68476,45.08757,1
818860,7.69575,45.05643,1
818861,7.71688,45.0944,1
818862,7.65293,45.08162,1
818863,7.61924,45.07693,1
818864,7.6729,45.06111,1
818865,7.66573,45.05777,1
818866,7.62815,45.0501,1
818867,7.71362,45.06457,1
818868,7.68086,45.05772,1
818869,7.69575,45.05643,1
818870,7.66031,45.07141,1
818871,7.65293,45.08162,1
818872,7.6505,45.04582,1
818873,7.71688,45.0944,1
818874,7.66353,45.06883,1
818875,7.67198,45.06989,1
818876,7.65545,45.11105,1
818877,7.6536,45.05843,1
818878,7.61924,45.07693,1
818879,7.66353,45.06883,1
818880,7.65637,45.06798,1
818881,7.65545,45.11105,1
818882,7.6729,45.06111,1
818883,7.64281,45.06194,1
818884,7.63944,45.039,1
818885,7.66223,45.02419,1
818886,7.62407,45.04133,1
818887,7.6278,45.06488,1
818888,7.64475,45.10841,1
818889,7.68401,45.07344,1
818890,7.67556,45.06118,1
818891,7.69957,45.07124,1
818892,7.66728,45.07418,1
818893,7.66068,45.0532,1
818894,7.67586,45.08464,1
818895,7.72255,45.06675,1
818896,7.66794,45.08594,1
818897,7.64256,45.07565,1
818898,7.64638,45.02413,1
818899,7.67402,45.04298,1
818900,7.68401,45.07344,1
818901,7.65382,45.09861,1
818902,7.66703,45.06968,1
818903,7.63822,45.07545,1
818904,7.6567,45.02102,1
818905,7.64016,45.03342,1
818906,7.63569,45.07017,1
818907,7.67556,45.06118,1
818908,7.61705,45.06895,1
818909,7.67489,45.08235,1
818910,7.67197,45.05481,1
818911,7.68401,45.07344,1
818912,7.63822,45.07545,1
818913,7.64016,45.03342,1
818914,7.65382,45.09861,1
